tuid,ugroup,explanationType,faceSelected,selectedShapeIndex,predictedShapeChoiceIndex,trueShapeChoiceIndex,isCorrectPrediction,stepActionType,param1,param2,param3,param4,blockId,actionName,objectLogName,date,time
UID_gO45uY31fe69vu68XK,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,13:47:48 22.06.25,1750600068
UID_gO45uY31fe69vu68XK,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,13:47:54 22.06.25,1750600074
UID_gO45uY31fe69vu68XK,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,13:48:04 22.06.25,1750600084
UID_uy97qa01Rn70WH16hH,C,LLM,5,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:48:04 22.06.25,1750600084
UID_mG39do97cO99Dh08lt,C,LLM,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,13:48:22 22.06.25,1750600102
UID_bp49MI42go43mp73ON,C,LLM,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,13:48:44 22.06.25,1750600124
UID_uy97qa01Rn70WH16hH,C,LLM,5,6,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,13:49:02 22.06.25,1750600142
UID_CG33Bx41th36ou32Lz,C,LLM,4,8,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,13:49:05 22.06.25,1750600145
UID_bp49MI42go43mp73ON,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,13:49:10 22.06.25,1750600150
UID_bp49MI42go43mp73ON,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,13:49:26 22.06.25,1750600166
UID_bp49MI42go43mp73ON,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,13:49:34 22.06.25,1750600174
UID_si83yM64Gt57aw47SZ,C,LLM,2,1,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,13:49:52 22.06.25,1750600192
UID_Cx94jO67cG68at19np,C,LLM,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,13:50:09 22.06.25,1750600209
UID_kd11Mx77az59JZ19BW,C,LLM,3,1,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,13:50:20 22.06.25,1750600220
UID_LD56Bs25nb89Ii45cB,C,LLM,2,6,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,13:50:44 22.06.25,1750600244
UID_LD56Bs25nb89Ii45cB,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,13:51:04 22.06.25,1750600264
UID_CG33Bx41th36ou32Lz,C,LLM,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:51:06 22.06.25,1750600266
UID_mG39do97cO99Dh08lt,C,LLM,5,4,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,13:51:07 22.06.25,1750600267
UID_LD56Bs25nb89Ii45cB,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,13:51:14 22.06.25,1750600274
UID_LD56Bs25nb89Ii45cB,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,13:51:24 22.06.25,1750600284
UID_Cx94jO67cG68at19np,C,LLM,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:51:58 22.06.25,1750600318
UID_uy97qa01Rn70WH16hH,C,LLM,3,2,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,13:52:10 22.06.25,1750600330
UID_CG33Bx41th36ou32Lz,C,LLM,3,4,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,13:53:36 22.06.25,1750600416
UID_si83yM64Gt57aw47SZ,C,LLM,2,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,13:54:44 22.06.25,1750600484
UID_Cx94jO67cG68at19np,C,LLM,5,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,13:55:08 22.06.25,1750600508
UID_CG33Bx41th36ou32Lz,C,LLM,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,13:55:09 22.06.25,1750600509
UID_mG39do97cO99Dh08lt,C,LLM,1,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,13:55:22 22.06.25,1750600522
UID_mG39do97cO99Dh08lt,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,13:55:29 22.06.25,1750600529
UID_mG39do97cO99Dh08lt,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,13:55:33 22.06.25,1750600533
UID_mG39do97cO99Dh08lt,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,13:55:38 22.06.25,1750600538
UID_uy97qa01Rn70WH16hH,C,LLM,4,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,13:57:01 22.06.25,1750600621
UID_CG33Bx41th36ou32Lz,C,LLM,3,4,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,13:58:09 22.06.25,1750600689
UID_si83yM64Gt57aw47SZ,C,LLM,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:58:14 22.06.25,1750600694
UID_uy97qa01Rn70WH16hH,C,LLM,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,13:59:46 22.06.25,1750600786
UID_uy97qa01Rn70WH16hH,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,14:00:05 22.06.25,1750600805
UID_kd11Mx77az59JZ19BW,C,LLM,4,4,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,14:00:12 22.06.25,1750600812
UID_si83yM64Gt57aw47SZ,C,LLM,4,2,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,14:00:39 22.06.25,1750600839
UID_uy97qa01Rn70WH16hH,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,14:00:39 22.06.25,1750600839
UID_uy97qa01Rn70WH16hH,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,14:00:46 22.06.25,1750600846
UID_CG33Bx41th36ou32Lz,C,LLM,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,14:01:07 22.06.25,1750600867
UID_CG33Bx41th36ou32Lz,C,LLM,2,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,14:01:16 22.06.25,1750600876
UID_CG33Bx41th36ou32Lz,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,14:01:25 22.06.25,1750600885
UID_CG33Bx41th36ou32Lz,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,14:01:32 22.06.25,1750600892
UID_si83yM64Gt57aw47SZ,C,LLM,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,14:01:50 22.06.25,1750600910
UID_Cx94jO67cG68at19np,C,LLM,3,6,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,14:03:03 22.06.25,1750600983
UID_si83yM64Gt57aw47SZ,C,LLM,2,4,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,14:06:12 22.06.25,1750601172
UID_si83yM64Gt57aw47SZ,C,LLM,2,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,14:07:49 22.06.25,1750601269
UID_si83yM64Gt57aw47SZ,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,14:08:22 22.06.25,1750601302
UID_kd11Mx77az59JZ19BW,C,LLM,2,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,14:08:27 22.06.25,1750601307
UID_si83yM64Gt57aw47SZ,C,LLM,2,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,14:08:36 22.06.25,1750601316
UID_si83yM64Gt57aw47SZ,C,LLM,2,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,14:08:47 22.06.25,1750601327
UID_kd11Mx77az59JZ19BW,C,LLM,5,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,14:12:48 22.06.25,1750601568
UID_Cx94jO67cG68at19np,C,LLM,4,2,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,14:16:18 22.06.25,1750601778
UID_Cx94jO67cG68at19np,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,14:16:30 22.06.25,1750601790
UID_Cx94jO67cG68at19np,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,14:16:40 22.06.25,1750601800
UID_Cx94jO67cG68at19np,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,14:16:50 22.06.25,1750601810
UID_kd11Mx77az59JZ19BW,C,LLM,3,4,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,14:21:30 22.06.25,1750602090
UID_kd11Mx77az59JZ19BW,C,LLM,4,2,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,14:27:29 22.06.25,1750602449
UID_kd11Mx77az59JZ19BW,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,14:28:14 22.06.25,1750602494
UID_kd11Mx77az59JZ19BW,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,14:28:23 22.06.25,1750602503
UID_kd11Mx77az59JZ19BW,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,14:28:33 22.06.25,1750602513
